ra,dec,type,subtype,name,SDSS-ID,objID,sp-ID,oids
250.7544167,32.3511083,Unknown,BZU,5BZB J1643+3221,3187-301-3-0178-0377,1237659162279800064,5202-55824-0990,[Decimal('680207400000458')]
250.7747,37.492472,HII,,FIRST J164305.9+372933        ,2305-301-2-0073-0555,1237655373574889984,5193-56066-0141,[]
250.8302917,21.5183278,ABS,BZG,5BZG J1643+2131,3997-301-2-0118-0508,1237662640662510080,1570-53149-0117,[Decimal('585215300003457')]
250.877333,24.3313,Em,,SDSS J164330.03+241951.7      ,3723-301-4-0191-0199,1237661464919990016,1414-53135-0437,[]
250.884267,25.701869,Em,,2MASX J16433224+2542068       ,3723-301-6-0184-0431,1237661465993280000,4186-55691-0822,[Decimal('633205200034278')]
250.931242,28.663628,Em,,2MASX J16434352+2839489       ,3185-301-1-0089-0395,1237659152610289920,1686-53472-0634,[Decimal('633213300016643')]
251.0832083,45.779,Em,BZG,5BZG J1644+4546,1453-301-5-0064-0193,1237651715872780032,629-52051-0526,[]
251.1285,19.94067,HII,,Mrk 888,3900-301-6-0771-0028,1237662226240960000,1569-53168-0246,[Decimal('585211200010117')]
251.139937,18.715864,Sy2.0/LINER,,87GB 164220.7+184806          ,4002-301-3-0293-0869,1237662662685680128,4062-55383-0931,[Decimal('585207200001951')]
251.1772083,26.3203278,NLS1.5,BZQ,5BZQ J1644+2619,3918-301-1-0374-0210,1237662300840000000,1423-53167-0603,[Decimal('633209300020298')]
251.177233,26.320331,NLS1.8,,FBQS J1644+2619               ,3918-301-1-0374-0210,1237662300840000000,1423-53167-0603,[Decimal('633209300020298')]
251.270279,18.106531,QSO1.2,,NVSS J164504+180624           ,4002-301-2-0296-0386,1237662662149009920,4062-55383-0080,[Decimal('585207200009723')]
251.278504,34.883031,Sy2.0,,FIRST J164506.8+345258        ,3226-301-4-0138-0823,1237659330317769984,5197-55828-0177,[]
251.321808,37.339186,Em,,SDSS J164517.25+372020.8      ,2305-301-3-0076-0578,1237655374111960064,5193-56066-0051,[Decimal('723203300003802')]
251.367004,27.348694,Unknown,,SDSS J164528.06+272055.7      ,3918-301-3-0370-0347,1237662301913479936,2949-54557-0606,[Decimal('633209200006565')]
251.4362,37.923978,QSO,,SDSS J164544.69+375526.0      ,2305-301-4-0073-0070,1237655374648630016,818-52395-0094,[Decimal('723203100013308')]
251.509767,53.013406,ABS,,SDSS J164602.36+530047.7      ,5362-301-5-0136-0349,1237668504904659968,6310-56455-0018,[]
251.610008,28.193989,ABS,,B2 1644+28                    ,4832-301-1-0011-0353,1237666226416320000,1690-53475-0334,[]
251.67312,36.09036,ABS,,Mrk 1107,2328-301-2-0083-0138,1237655472359800064,819-52409-0295,[Decimal('680214300001267')]
251.7369167,40.9881083,NLQ1.5,BZQ,5BZQ J1646+4059,2335-301-4-0030-0492,1237655503494840064,6037-56106-0428,[Decimal('723211400005636')]
251.745362,36.749283,Em,,FIRST J164658.8+364457        ,2328-301-3-0080-0855,1237655472896470016,5197-55828-0902,[]
251.7723,51.9029,ABS,,2MASX J16470518+5154112       ,5362-301-4-0143-0214,1237668504368250112,6311-56447-0796,[Decimal('795201400023287')]
251.862,29.1638083,Em,BZG,5BZG J1647+2909,3185-301-3-0091-0015,1237659153684160000,4189-55679-0768,"[Decimal('633213100023543'), Decimal('634216200027073')]"
251.956037,24.008622,Em,,SDSS J164749.43+240031.1      ,3723-301-5-0197-0125,1237661465457260032,1424-52912-0341,"[Decimal('633201100001216'), Decimal('634204200001563')]"
252.070217,32.948897,QSO,,SDSS J164816.82+325655.9      ,3187-301-6-0179-0387,1237659163890480128,5196-55831-0144,[Decimal('680206200011070')]
252.1219167,41.0682194,QSO1.9,BZQ,5BZQ J1648+4104,2335-301-5-0031-0174,1237655504031770112,631-52079-0293,[Decimal('723211400025130')]
252.172967,51.189558,QSO1.2,,SDSS J164841.40+511121.3      ,4682-301-4-0145-0317,1237665583790619904,6311-56447-0226,"[Decimal('795201400007865'), Decimal('796204300024107'), Decimal('762215100002909')]"
252.187396,25.688667,Em,,2MASX J16484509+2541200       ,3965-301-5-0161-0280,1237662504836979968,1423-53167-0634,"[Decimal('633205100004020'), Decimal('634208200004585')]"
252.349971,26.583914,Em,,SDSS J164924.01+263502.6      ,3918-301-3-0377-0554,1237662301913939968,1690-53475-0090,"[Decimal('633209400013985'), Decimal('634212300006150')]"
252.383183,26.391636,QSO,,NVSS J164931+262329           ,3918-301-3-0379-0340,1237662301914070016,1692-53473-0354,[]
252.385337,29.545861,QSO,,SDSS J164932.46+293245.7      ,3705-301-1-0352-0233,1237661386010520064,4189-55679-0912,"[Decimal('633213100003007'), Decimal('634216200003016')]"
252.5227917,41.6756694,NLQ1.2,BZQ,5BZQ J1650+4140,1453-301-2-0091-0094,1237651714263940096,631-52079-0274,[]
252.522862,41.675722,NLS1.2,,FIRST J165005.4+414032        ,1453-301-2-0091-0094,1237651714263940096,631-52079-0274,[]
252.549392,26.74315,Sy2.0/LINER,,SDSS J165012.00+264434.9      ,3964-301-4-0277-0637,1237662500012750080,4185-55469-0816,[Decimal('634212300013917')]
252.644058,40.155061,ABS,,SDSS J165034.56+400918.3      ,2207-301-1-0095-0691,1237654952132669952,5187-56074-0669,[Decimal('723206200012103')]
252.6995,28.84575,HII,,Mrk 1108,3187-301-1-0203-0088,1237659161207699968,1690-53475-0448,[Decimal('634216400039507')]
252.758729,34.285611,ABS,,FIRST J165102.1+341708        ,2305-301-1-0097-0814,1237655373039600128,4987-55746-0477,[]
252.7882917,42.2148278,Em,BZG,5BZB J1651+4212,1453-301-3-0089-0254,1237651714800679936,631-52079-0423,[Decimal('723210200001758')]
252.796,52.297283,QSO,,SDSS J165111.05+521750.2      ,4682-301-6-0140-0193,1237665584864029952,6311-56447-0945,[Decimal('796204200027769')]
252.864037,33.142433,ABS,,SDSS J165127.36+330832.6      ,3226-301-4-0153-0207,1237659330318759936,1175-52791-0129,[Decimal('680206100021702')]
252.9063333,40.0386083,QSO,BZQ,5BZQ J1651+4002,2207-301-1-0096-0102,1237654952132730112,5187-56074-0702,[Decimal('723206200020186')]
253.0062917,62.5358583,QSO,BZQ,5BZQ J1652+6232,6122-301-1-0113-0228,1237671766930810112,349-51699-0250,"[Decimal('824209400004875'), Decimal('825212300003065')]"
253.01454,63.11619,HII,,Mrk 1109,6162-301-2-0117-0083,1237671939266639872,349-51699-0230,"[Decimal('824209100026463'), Decimal('825212200023360')]"
253.044812,20.886444,ABS,,SDSS J165210.62+205311.7      ,3997-301-4-0131-0495,1237662641737100032,4179-55684-0854,[]
253.201875,36.5368278,Unknown,BZU,5BZB J1652+3632,2328-301-5-0085-0476,1237655473970540032,5198-55823-0312,[Decimal('680214100005995')]
253.208,40.3860778,Unknown,BZU,5BZB J1652+4023,2207-301-2-0095-0071,1237654952669540096,630-52050-0581,[Decimal('723206200000754')]
253.24375,39.0471694,QSO,BZQ,5BZQ J1652+3902,2335-301-4-0046-0865,1237655503495879936,5187-56074-0232,[Decimal('723206300005819')]
253.3745833,31.1324694,QSO,BZQ,5BZQ J1653+3107,3705-301-5-0347-0058,1237661388157680128,5194-56062-0034,[]
253.405917,31.257406,QSO,,FIRST J165337.4+311526        ,3705-301-5-0346-1347,1237661388157609984,5194-56062-0993,[Decimal('680201200011011')]
253.43008,64.08525,Em,,Mrk 502,6162-301-4-0120-0031,1237671940340580096,349-51699-0485,[Decimal('824213400027628')]
253.551496,43.719817,Em,,NVSS J165412+434310           ,1453-301-6-0082-0183,1237651716410830080,6028-56102-0235,[Decimal('723214200020091')]
253.593479,48.146322,ABS,,2MASX J16542241+4808465       ,5362-301-2-0169-0335,1237668503296209920,,[]
253.750658,39.146583,ABS,,FIRST J165500.1+390847        ,2335-301-5-0046-0437,1237655504032760064,633-52079-0310,[]
253.789887,34.204361,ABS,,2MASX J16550956+3412165       ,2328-301-3-0100-0645,1237655472897779968,972-52435-0394,"[Decimal('680209300036516'), Decimal('680209300022383')]"
253.79012,26.66233,Em,,Mrk 1111,3185-301-2-0111-0035,1237659153148600064,1691-53260-0147,[]
253.88933,63.24253,HII,,Mrk 503,6162-301-2-0120-0027,1237671939266830080,349-51699-0187,"[Decimal('824209100026007'), Decimal('825212100016321')]"
253.88933,63.24253,HII,,Mrk 890,6162-301-2-0120-0027,1237671939266830080,349-51699-0187,"[Decimal('824209100026007'), Decimal('825212100016321')]"
253.899179,18.105978,QSO,,SDSS J165535.81+180621.3      ,3900-301-6-0792-0251,1237662226242330112,1567-53172-0229,[Decimal('585206100009507')]
253.9585,24.5442,QSO,,SDSS J165550.06+243239.5      ,3958-301-6-0174-0871,1237662475309939968,4181-55685-0924,[]
253.9675833,37.3894194,Unknown,BZU,5BZB J1655+3723,2335-301-3-0057-0758,1237655502959729920,820-52433-0413,[Decimal('723202400012870')]
254.0878909,39.27515994,ABS,,,2207-301-2-0104-0012,1237654952670129920,633-52079-0383,[Decimal('723206400012785')]
254.142,18.4406694,QSO,BZQ,5BZQ J1656+1826,3927-301-4-0191-0736,1237662341093319936,4176-55682-0078,[Decimal('585206100014498')]
254.152587,39.882383,LINER,,FIRST J165636.6+395256        ,2207-301-3-0100-0543,1237654953206739968,6063-56098-0462,[Decimal('723206100015314')]
254.395446,44.336983,QSO,,SDSS J165734.91+442012.6      ,4011-301-4-0157-0575,1237662701868349952,6028-56102-0148,[Decimal('762202300025374')]
254.4511,27.422783,Em,,2MASX J16574828+2725216       ,3705-301-1-0370-0446,1237661386011699968,1692-53473-0570,[Decimal('634211200016630')]
254.4957083,64.6115583,Unknown,BZU,5BZB J1657+6436,6162-301-5-0124-0017,1237671940877710080,349-51699-0456,"[Decimal('824213400025821'), Decimal('825216400017499')]"
254.5059167,34.7245583,QSO,BZQ,5BZQ J1658+3443,2328-301-5-0099-0243,1237655473971460096,4987-55746-0852,[Decimal('680209200004336')]
254.5109167,36.0844694,QSO,BZQ,5BZQ J1658+3605,2335-301-2-0066-0084,1237655502423450112,4988-55825-0515,"[Decimal('680213300010285'), Decimal('681216300000781')]"
254.5115417,47.6303278,QSO,BZQ,5BZQ J1658+4737,5362-301-3-0174-0074,1237668503833410048,,[Decimal('762206200000269')]
254.53475,61.8338889,ABS,BZG,5BZB J1658+6150,1336-301-2-0030-0153,1237651211748760064,351-51695-0439,[Decimal('825208100001292')]
254.58135,62.639714,QSO,,SDSS J165819.52+623823.1      ,6122-301-1-0118-0296,1237671766931140096,349-51699-0087,"[Decimal('824209400012065'), Decimal('825212400008818'), Decimal('825212400033396')]"
254.632825,33.412547,Em,,NVSS J165831+332445           ,2305-301-3-0108-0288,1237655374114060032,973-52426-0394,[]
254.883,37.5913889,QSO1.0,BZQ,5BZQ J1659+3735,2207-301-1-0115-0250,1237654952133979904,820-52438-0575,[]
254.929471,37.906403,QSO,,WISE J165943.08+375422.6      ,2335-301-5-0057-0060,1237655504033479936,632-52071-0106,[]
255.1949405,29.32404506,Sy1.9,,,3705-301-5-0363-0170,1237661388158729984,2808-54524-0380,[Decimal('634215100022371')]
255.245887,36.399017,ABS,,NVSS J170059+362355           ,2335-301-4-0066-0467,1237655503497200128,4988-55825-0595,[]
255.287,39.9116889,QSO,BZQ,5BZB J1701+3954,6161-301-4-0060-0459,1237671936041679872,6063-56098-0254,[Decimal('723205200005865')]
255.3015417,35.5648583,QSO1.5,BZQ,5BZQ J1701+3533,2335-301-3-0071-0206,1237655502960649984,974-52427-0334,"[Decimal('680213400006435'), Decimal('681216300007623')]"
255.309914469097,62.1057482003607,STAR M,,,1336-301-3-0029-0664,1237651212285570048,351-51695-0462,[]
255.3525833,39.9103083,Unknown,BZU,5BZB J1701+3954,6161-301-4-0060-0205,1237671936041679872,6063-56098-0256,[Decimal('723205200005864')]
255.352617,39.9103,Unknown,,FBQS J170124.6+395437         ,6161-301-4-0060-0205,1237671936041679872,6063-56098-0256,[Decimal('723205200005864')]
255.6359583,31.9645,QSO,BZQ,5BZQ J1702+3157,3225-301-6-0306-0076,1237659327107559936,973-52426-0134,[Decimal('681208300005867')]
255.6605833,31.2620778,Unknown,BZU,5BZB J1702+3115,2328-301-2-0122-0503,1237655472362350080,975-52411-0331,[Decimal('681204200000581')]
255.74642,33.06222,Em,,Mrk 1115,2305-301-4-0113-0115,1237655374651259904,973-52426-0513,[Decimal('681208100030925')]
255.782317,22.195333,QSO,,B2 1701+22                    ,3958-301-5-0193-0078,1237662474774309888,1689-53177-0313,[]
256.172429695378,60.7418071025179,S1.5,,,1339-301-3-0039-0055,1237651225171130112,353-51703-0377,[]
256.207546,20.367344,STAR,,SDSS J170449.79+202204.3      ,3723-301-5-0233-0450,1237661465459620096,1425-52913-0147,[]
256.475521,43.014542,Em,,SDSS J170554.15+430052.2      ,5375-301-1-0089-0365,1237668558588669952,6026-56071-0974,"[Decimal('723213400036812'), Decimal('724216300009790')]"
256.56583,60.70494,HII,,Mrk 892,1336-301-3-0039-0065,1237651212286230016,351-51695-0096,[Decimal('825207300025007')]
256.678825,27.142847,ABS,,NVSS J170643+270832           ,4828-301-1-0059-1074,1237666209239589888,5014-55717-0644,[]
256.70025,32.23964,QSO,BZQ, 5BZUJ1706+3214 ,2335-301-1-0094-0266,1237655501888420096,973-52426-0006,[Decimal('681208400001816')]
256.824,45.6029194,QSO1.2,BZQ,5BZQ J1707+4536,5403-301-6-0018-0056,1237668681527450112,6025-56098-0118,[Decimal('762201200000985')]
256.852492,23.824069,ABS,,2MASX J17072445+2349247       ,3918-301-6-0409-0832,1237662303526650112,1689-53177-0369,[]
256.859825,33.753756,QSO1.5,,FIRST J170726.3+334513        ,2248-301-4-0212-0283,1237655129844610048,4993-55738-0736,[Decimal('681211300016732')]
257.005208,33.779564,QSO1.5,,SDSS J170801.24+334646.3      ,2248-301-4-0213-0015,1237655129844669952,973-52426-0609,[Decimal('681211300006917')]
257.061762,45.856639,ABS,,SDSS J170814.76+455123.6      ,5414-301-6-0015-0360,1237668728771899904,6025-56098-0953,[]
257.232783,28.814958,ABS,,2MASX J17085592+2848550       ,2328-301-2-0141-0531,1237655472363599872,5000-55715-0776,[Decimal('634214400020578')]
257.395329,24.699422,ABS,,2MASX J17093487+2441581       ,3185-301-5-0135-0367,1237659154760790016,5015-55707-0560,[Decimal('634206400006759')]
257.4212083,43.3123583,QSO,BZQ,5BZQ J1709+4318,5375-301-3-0089-0421,1237668559662409984,6062-56091-0264,"[Decimal('723213400000072'), Decimal('724216400000426')]"
257.453929,40.360719,ABS,,B3 1708+404                   ,4679-301-4-0193-0260,1237665570908859904,4984-55827-0628,[Decimal('724208200009757')]
257.582125159848,60.7570114270429,ABS,,,1339-301-5-0040-0398,1237651226244940032,351-51695-0005,[Decimal('825207300004713')]
258.2029583,29.5215278,Unknown,BZU,5BZB J1712+2931,2305-301-4-0140-0215,1237655374653029888,978-52441-0254,[Decimal('634213200015580')]
258.344312,32.941139,NLS1.5,,FBQS J171322.6+325628         ,2335-301-5-0095-0071,1237655504035970048,976-52413-0619,[Decimal('681207100004264')]
258.370425,30.985006,QSO,,SDSS J171328.80+305907.8      ,2248-301-3-0233-0312,1237655129309110016,975-52411-0611,[]
258.6142083,56.0322194,ABS,BZG,5BZB J1714+5601,1339-301-2-0071-0427,1237651224636349952,367-51997-0387,[Decimal('796210200007875')]
258.68975,30.6077778,QSO,BZQ,5BZB J1714+3036,2248-301-3-0236-0440,1237655129309309952,975-52411-0006,[Decimal('681203100017731')]
258.690837,43.633294,ABS,,SDSS J171445.72+433759.7      ,5416-301-1-0028-0674,1237668734678330112,6062-56091-0996,[]
258.7556667,29.48675,Unknown,BZU,5BZB J1715+2929,2248-301-2-0242-0750,1237655128772829952,977-52410-0544,[Decimal('634213200004775')]
258.75904,60.21625,HII,,Mrk 893,1336-301-5-0045-0207,1237651213360359936,353-51703-0578,[]
258.7848333,36.3305778,QSO1.0,BZQ,5BZQ J1715+3619,4679-301-2-0220-0818,1237665569836890112,4989-56069-0232,[Decimal('681215100024468')]
258.784937,36.330631,QSO,,FIRST J171508.3+361950        ,4679-301-2-0220-0818,1237665569836890112,4989-56069-0232,[Decimal('681215100024468')]
258.899737,63.393417,QSO,,SDSS J171535.96+632336.0      ,6122-301-2-0132-0027,1237671767468930048,352-51694-0483,[Decimal('825211100005427')]
258.8997917,63.3933583,QSO,BZQ,5BZQ J1715+6323,6122-301-2-0132-0027,1237671767468930048,352-51694-0483,[Decimal('825211100005427')]
258.977167,28.747314,QSO,,SDSS J171554.62+284449.8      ,2335-301-1-0121-0705,1237655501890190080,977-52410-0159,[Decimal('634213300003038')]
259.2787083,29.5225278,S1.8/LINER,BZG,5BZG J1717+2931,2248-301-3-0244-0815,1237655129309839872,977-52410-0584,"[Decimal('634213100013892'), Decimal('635216200014854')]"
259.3132083,26.3635778,QSO,BZQ,5BZQ J1717+2621,3225-301-5-0349-0103,1237659326573509888,5016-55709-0592,"[Decimal('634209400011649'), Decimal('635212300019872')]"
259.392467,25.828781,ABS,,2MASX J17173418+2549436       ,2328-301-2-0165-0517,1237655472365169920,5015-55707-0902,"[Decimal('634205100034351'), Decimal('635208200015243')]"
259.672008,60.608053,Em,,NGC 6361                      ,1356-301-1-0056-0026,1237651297112940032,354-51792-0273,[Decimal('825207400011369')]
259.72242,30.19336,HII,,Mrk 894,2335-301-4-0115-0022,1237655503500410112,978-52441-0118,[Decimal('681202300027882')]
259.874046,24.690717,Sy1.9,,SDSS J171929.76+244126.7      ,2305-301-1-0173-0617,1237655373044580096,5015-55707-0974,[Decimal('635208300027135')]
260.041187,26.625144,LINER,,RX J1720.1+2638:AMI2012 0     ,2328-301-4-0162-0267,1237655473438720000,979-52427-0141,[]
260.117712,59.228231,ABS,,SSTSL2 J172028.26+591341.9    ,3358-301-1-0033-0175,1237659895635960064,366-52017-0349,[Decimal('825202300000505')]
260.289662,35.704372,Sy1.5,,[HB89] 1719+357               ,4682-301-1-0256-0020,1237665582187279872,4994-55739-0945,[Decimal('681214400015716')]
260.319125,60.0684389,Unknown,BZU,5BZB J1721+6004,2574-301-2-0037-0795,1237656528918739968,353-51703-0604,[Decimal('825202200010048')]
260.372742,37.067383,ABS,,SDSS J172129.51+370403.0      ,5327-301-2-0053-1042,1237668352964750080,4995-55739-0581,"[Decimal('681214100012157'), Decimal('724203400007543')]"
260.598679,32.024431,ABS,,FIRST J172223.6+320127        ,4679-301-1-0250-0373,1237665569301979904,2974-54592-0595,[Decimal('681206400024137')]
260.653,58.9395278,QSO,BZQ,5BZQ J1722+5856,3358-301-1-0036-0166,1237659895636160000,366-52017-0429,[Decimal('825202300003210')]
260.66633,30.88131,Sy1.8,,Mrk 506,2207-301-4-0170-0144,1237654953748199936,2974-54592-0133,[Decimal('681202100028935')]
260.6756667,28.2500278,QSO,BZQ,5BZQ J1722+2815,2248-301-4-0255-0308,1237655129847429888,979-52427-0605,[Decimal('635216400009971')]
260.8089167,65.7961389,QSO,BZQ,5BZQ J1723+6547,2392-301-1-0101-0036,1237655746702010112,350-51691-0604,"[Decimal('825214200009003'), Decimal('848204400006097')]"
261.0591667,33.0510778,QSO1.9,BZQ,5BZQ J1724+3303,4679-301-3-0245-0796,1237665570375399936,4998-55722-0954,[Decimal('681206100002549')]
261.494383,36.171564,ABS,,FIRST J172558.6+361017        ,5327-301-3-0061-0414,1237668353502149888,4995-55739-0818,[Decimal('681213300019314')]
261.559825,32.635567,ABS,,2MASX J17261431+3238080       ,4011-301-4-0244-0789,1237662701874050048,4999-55721-0326,[Decimal('681205200030579')]
261.6683333,59.9303583,Unknown,BZU,5BZB J1726+5955,1356-301-3-0062-0463,1237651298187079936,354-51792-0096,[Decimal('825202200030851')]
261.84775,55.1815278,S1.8/LINER,BZG,5BZG J1727+5510,1336-301-5-0080-0522,1237651213362650112,367-51997-0062,[Decimal('796209300038272')]
262.3281667,52.9331389,ABS,BZG,5BZB J1729+5255,1339-301-5-0095-0237,1237651226248539904,359-51821-0002,[]
262.333842,54.273528,ABS,,2MASX J17292017+5416242       ,1339-301-6-0087-0036,1237651226784890112,359-51821-0579,[Decimal('796205200021608')]
262.719475,60.421314,NLQSO,,SDSS J173052.71+602516.6      ,2574-301-5-0037-0076,1237656530529349888,354-51792-0113,[Decimal('825206400008099')]
263.7950417,56.8396389,Unknown,BZU,5BZB J1735+5650,3358-301-4-0052-0832,1237659897247820032,358-51818-0519,[Decimal('796213400028507')]
264.3297083,57.0378889,Unknown,BZU,5BZB J1737+5702,2574-301-5-0060-0591,1237656530530860032,358-51818-0554,"[Decimal('796213400006659'), Decimal('797216400006033')]"
309.560596,-0.427519,QSO,,SDSS J2038-0025               ,4207-301-2-0034-1315,1237663542600140032,981-52435-0202,[Decimal('440216300015184')]
309.968167,-0.413325,QSO,,GALEXASC J203952.22-002447.2  ,2583-301-3-0047-0121,1237656568110970112,981-52435-0154,[]
310.55262,-5.57853,ABS,,Mrk 508,1659-301-4-0036-0159,1237652600097339904,634-52164-0591,[Decimal('440204400024745')]
310.9597,0.334889,QSO,,SDSS J204350.32+002005.5      ,4184-301-4-0062-1110,1237663444891460096,982-52466-0364,[Decimal('440215200016005')]
