amplitude_magn_r,ln1p_anderson_darling_normal_magn_r,beyond_1_std_magn_r,beyond_2_std_magn_r,cusum_magn_r,lg_inter_percentile_range_2_magn_r,lg_inter_percentile_range_10_magn_r,lg_inter_percentile_range_25_magn_r,kurtosis_magn_r,arcsinh_linear_fit_slope_magn_r,lg_linear_fit_slope_sigma_magn_r,ln1p_linear_fit_reduced_chi2_magn_r,arcsinh_linear_trend_magn_r,lg_linear_trend_sigma_magn_r,lg_linear_trend_noise_magn_r,mean_magn_r,median_absolute_deviation_magn_r,period_0_magn_r,period_s_to_n_0_magn_r,period_1_magn_r,period_s_to_n_1_magn_r,period_2_magn_r,period_s_to_n_2_magn_r,period_3_magn_r,period_s_to_n_3_magn_r,period_4_magn_r,period_s_to_n_4_magn_r,periodogram_amplitude_magn_r,periodogram_beyond_2_std_magn_r,periodogram_beyond_3_std_magn_r,periodogram_standard_deviation_magn_r,ln1p_chi2_magn_r,arcsinh_skew_magn_r,standard_deviation_magn_r,stetson_K_magn_r,weighted_mean_magn_r,lg_otsu_mean_diff_magn_r,otsu_std_lower_magn_r,otsu_std_upper_magn_r,otsu_lower_to_all_ratio_magn_r,mean_variance_flux_r,excess_variance_flux_r,bazin_fit_mag_full_amplitude_flux_r,bazin_fit_baseline_amplitude_ratio_flux_r,bazin_fit_rise_time_flux_r,bazin_fit_fall_time_flux_r,ln1p_bazin_fit_reduced_chi2_flux_r,oid,artefact,is_sn,regular_obj,akb_ot,label
0.5041456,2.437699,0.33333334,0.025,0.3795593,-0.15084267,-0.28519267,-0.5111205,-0.5805068,-0.00020361965,-5.266736,1.9657488,-0.00017682553,-4.873643,-0.7637603,19.528845,0.13153839,1879.0977,84.16369,0.49917585,58.724533,0.99776864,52.143005,0.9994137,44.064804,0.49944124,39.52529,96.36845,0.012020111,0.004512787,2.2781024,2.250776,-0.53203696,0.19568355,0.84927225,19.467598,-0.454594,0.11386827,0.089545414,0.36166668,0.1894338,0.031516634,29.247425,15524.507,1e-04,54356.324,2.1834695,595211300025829,0.0,0.0,0.0,1.0,3
0.7441683,3.7517672,0.1198946,0.034255598,0.10303413,-0.37921903,-0.7636225,-1.0791978,37.22295,-8.60323e-06,-5.3526826,2.3873835,-9.269144e-06,-5.0462375,-0.9469306,19.458374,0.04141617,0.50229424,5.2997932,0.18144219,5.101111,0.22178423,5.0890136,0.3291446,5.0720224,0.2910529,5.061947,7.036364,0.034381866,0.0043258667,2.082975,2.3866403,-2.216254,0.11300365,0.44655278,19.431278,-0.28198582,0.28868434,0.06844561,0.023715414,0.14146222,0.017420582,22.238136,25.295712,1e-04,1299.3562,1.8613752,636202300014066,0.0,0.0,0.0,1.0,3
0.23675442,3.7142649,0.13661814,0.029115342,0.13266578,-0.9159216,-1.2531176,-1.5888503,41.416695,7.675466e-06,-5.956255,1.8250463,6.9984535e-06,-5.618792,-1.4744284,16.808025,0.013034821,0.24950221,8.6912775,0.33276826,8.544071,0.9976958,7.2423797,0.19957046,7.1808,0.16636382,6.126633,14.42545,0.022598267,0.0020637512,2.7783399,1.8327305,-2.2471905,0.033679947,0.57035846,16.807287,-0.64922905,0.09532054,0.023581678,0.010078387,0.03357978,0.00092582643,17.64373,4.3150783,1e-04,1e-04,1.716522,593208300009144,0.0,0.0,0.0,1.0,3
0.15643978,1.2397614,0.25813007,0.042682927,0.1169784,-0.8613577,-1.1002262,-1.4082612,3.3623319,-1.056711e-05,-5.6176996,1.2127407,-1.0543762e-05,-5.438274,-1.4777488,17.403774,0.019444466,1.0136443,23.981604,0.50270045,22.887953,73.471436,16.012272,1.0110748,14.48287,0.5007769,13.739633,13.341137,0.043304443,0.018341064,1.0779479,1.2228038,-0.6014793,0.0335332,0.7364826,17.40245,-1.2959964,0.025258526,0.020082165,0.41869918,0.03122376,0.00056652067,19.833916,18.33774,240.73158,890.8136,1.1712713,450210200006024,0.0,0.0,0.0,1.0,3
0.4724493,4.189358,0.12274025,0.04186489,0.17846681,-0.28577128,-0.8105223,-1.1541353,12.998087,-1.8135954e-05,-5.5850167,2.1781447,-1.5108137e-05,-5.2351384,-1.0073748,18.932943,0.035087585,445.4153,3.3302033,53.44984,3.2185822,0.47863486,3.1326802,26.95597,3.0539804,1.652747,3.0386329,23.622782,0.009967804,4.196167e-05,9.994332,2.182485,-1.795185,0.09858086,0.5570775,18.91664,-0.41022086,0.13147086,0.05674482,0.040913414,0.10532594,0.00949862,29.175098,25454.848,71.82702,143.74979,1.9632782,736211200022871,0.0,0.0,0.0,1.0,3
1.6466312,4.9560013,0.045454547,0.029220778,0.0765935,-0.19681932,-0.88806486,-1.2201853,129.77878,3.5721667e-05,-5.5989256,3.8299403,1.1194749e-05,-5.005869,-0.81056005,18.465027,0.030594826,0.6924486,7.050774,0.32200527,7.0175843,0.70244163,6.6107144,0.40868813,6.3403325,0.41212195,5.965853,8.873712,0.051425934,0.015853882,2.1377673,3.8336005,-2.8940058,0.15470555,0.33746517,18.432234,-0.10359463,0.4867835,0.05734313,0.024891775,0.42713866,0.1811179,17.605976,0.39652073,2350.3408,4026.758,2.7042272,436205300107119,0.0,0.0,0.0,1.0,3
0.47240543,2.912096,0.22576687,0.052760735,0.2574887,-0.13505778,-0.47359607,-0.65924233,2.852282,6.8368056e-05,-5.848545,3.8471441,0.00012165746,-5.001308,-0.8108187,17.405066,0.11118698,1285.474,78.65953,0.99922836,67.28147,0.9980388,64.52571,521.13806,56.539665,0.99654293,55.58708,115.83437,0.007331848,0.003894806,2.9327912,3.905304,1.1502055,0.16804673,0.8022778,17.374105,-0.5662521,0.076148026,0.1512598,0.6576687,0.14052698,0.019381078,17.404465,-1.144384,3208.4846,2646.967,3.9217389,791205200019537,0.0,0.0,0.0,1.0,3
0.9316597,4.9481807,0.0790378,0.050400916,0.22284898,0.089730486,-0.6638095,-1.0825408,15.022314,7.238863e-06,-5.407395,4.3170295,-2.1418155e-05,-4.75268,-0.60706,18.877867,0.03987503,0.9985867,4.622181,0.33271268,4.2631464,0.49929336,4.0324106,0.7766069,3.392036,0.24948812,3.2839458,44.237892,0.02136612,0.0001373291,14.903441,4.315949,-2.0241594,0.2472057,0.59917444,18.728632,-0.053434923,0.33779576,0.073934,0.06643757,0.36675304,0.13227135,18.532993,1.3794826,0.9412825,1.1592903,3.3009346,536216200009632,0.0,0.0,0.0,1.0,3
0.6782131,1.800672,0.37050107,0.023288637,0.26303038,-0.018721748,-0.16261767,-0.3845154,-0.758019,0.00020505268,-5.2906294,1.7289472,0.00025102063,-4.9883447,-0.6605877,20.019587,0.20647621,428.3107,64.221344,0.9995842,62.278496,0.99766976,60.99115,1.0014539,55.474205,243.97447,50.722034,143.47557,0.0045700073,0.0029335022,4.452023,1.9115762,0.068622544,0.26044467,0.85049796,19.918365,-0.35876074,0.13642241,0.14553736,0.49682426,0.23822416,0.04732512,19.79477,0.5137222,398.90442,374.7191,1.6592922,825202200001945,0.0,0.0,0.0,1.0,3
0.50392914,2.7612514,0.40273395,0.011566772,0.31613296,-0.11120651,-0.2334995,-0.41084975,-1.0426685,0.00026440134,-5.5441833,2.4564946,0.00025908148,-5.0321884,-0.77981997,18.862698,0.17414093,1071.0339,65.49827,0.9981678,56.33096,0.99636215,51.99472,0.49954945,51.494167,1.0009145,50.406178,162.32652,0.008255005,0.0048103333,4.9354258,3.0287273,-0.11933731,0.22391196,0.89812523,18.78714,-0.3979301,0.097389795,0.11557969,0.39642483,0.20813392,0.041175067,20.885567,11.752112,2585760.2,183.77274,2.2234898,719205100020395,0.0,0.0,0.0,1.0,3
2.0855126,2.5312328,0.4232489,0.01490313,0.23812236,0.58707446,0.50426793,0.24033158,-0.90536594,-0.00048449787,-5.9716024,8.777024,-0.00030817618,-4.0045094,0.055197384,15.927404,0.98713684,371.92792,61.520126,0.9999644,60.91401,0.33301717,45.976307,0.49861535,45.234566,0.5000085,39.274803,140.04826,0.01915741,0.0073013306,4.5093765,8.8219385,-0.2588398,1.1428776,0.8104701,15.51012,0.29015288,0.6892425,0.4745454,0.53800297,1.1579534,1.3406246,15.146699,0.44321856,10780.671,65.98307,8.210679,594214200008810,0.0,0.0,0.0,1.0,3
0.28991413,2.3208756,0.1971831,0.03169014,0.110477306,-0.81374705,-1.0936096,-1.3860219,37.10563,6.919976e-06,-5.5743985,1.342807,6.6798893e-06,-5.381741,-1.3940599,17.882803,0.020523071,0.0734545,4.6729355,0.08432559,4.44004,0.07346157,4.0842676,0.11051761,4.0571227,0.08959139,4.0374827,5.8773146,0.026893616,0.0019950867,1.6756926,1.3446661,-1.9815283,0.040416688,0.6212755,17.881138,-1.2574565,0.04125293,0.020895895,0.3785211,0.040240448,0.0010551402,17.557892,0.51129675,137.27596,45001.04,1.2279803,853214400025203,0.0,0.0,0.0,1.0,3
2.1407375,3.6479452,0.26252982,0.026252983,0.26108542,0.5899327,0.46607095,0.24357827,-0.6586938,0.00019987523,-5.8279147,9.041321,0.00021066255,-3.8694377,0.07314619,14.409037,0.33573914,324.13257,14.631393,0.5000607,12.632966,0.9943234,12.4711,0.33239165,11.057723,0.49854848,10.962427,76.58013,0.043621063,0.011512756,9.781128,9.044047,-0.83951175,1.1854672,0.8726631,14.332969,0.38520953,0.5855585,0.37496376,0.28639618,1.3400097,1.795251,11.72226,-0.8313599,515.1189,523.5898,7.6388035,380201300000480,0.0,0.0,0.0,1.0,3
0.20970535,1.0812113,0.26951674,0.031598512,0.15994242,-0.84230804,-1.0597488,-1.3625121,5.029882,2.0612193e-05,-5.703956,1.4778088,2.0955307e-05,-5.445651,-1.438147,17.402218,0.022060394,1.1152111,12.371877,9.437536,10.464354,0.5530889,8.420606,0.5271945,8.168935,0.5264981,7.95475,18.831055,0.05571747,0.024620056,2.861568,1.5215459,-0.2951865,0.03757267,0.74068063,17.400753,-1.252021,0.02570235,0.024557868,0.47397768,0.03485809,0.000876264,18.025038,2.866406,802.2685,905.10864,1.4530684,504214200001329,0.0,0.0,0.0,1.0,3
0.19449806,2.4121375,0.4033019,0.007075472,0.2221008,-0.49400735,-0.5738298,-0.7374299,-1.3387741,-4.3703026e-06,-5.627116,3.08007,-3.987524e-06,-4.971756,-0.99253327,17.669298,0.09012413,0.19708632,15.1104355,0.16464084,14.6748495,0.16456456,14.646563,0.24563134,14.153384,0.19719575,14.054649,65.012924,0.034183502,0.0113220215,7.9708304,3.078185,-0.16399866,0.10163026,0.8988096,17.659056,-0.7374978,0.04788258,0.040662054,0.4764151,0.094203934,0.00844798,19.079517,7.094274,105.589966,131.44073,3.0427952,279211400023662,0.0,0.0,0.0,1.0,3
0.5076132,1.7386643,0.23658536,0.05121951,0.14351673,-0.2865205,-0.6035902,-0.88347375,4.491066,3.8300965e-05,-5.027584,1.3420863,2.8047618e-05,-4.860665,-0.93165565,19.546179,0.06417084,0.74334073,7.2602744,0.42592606,6.6207585,0.23891579,6.474005,0.3507674,6.1652265,0.19838658,6.087381,5.600194,0.03935623,0.008991241,1.2241175,1.3508998,-1.0013542,0.117490806,0.6805306,19.523304,-0.73750234,0.102597766,0.065267816,0.33414635,0.117067926,0.008434297,22.341272,25.82242,3.7276695,3.7537022,1.2211325,461202100003026,0.0,0.0,0.0,1.0,3
0.40467072,4.0311565,0.2701652,0.05344995,0.14949602,-0.13876978,-0.23798327,-0.41150624,-0.733093,-5.185451e-05,-6.0764003,5.609513,-4.9155773e-05,-4.8650208,-0.64601487,13.906153,0.11624527,0.15157883,23.787672,0.17874463,19.54042,0.17865822,17.066517,0.21764553,14.968982,0.13158011,14.936195,162.0994,0.04773712,0.007423401,13.066104,5.622092,0.73454744,0.22724438,0.86743176,13.915003,-0.35660046,0.08003612,0.12225841,0.675413,0.19159979,0.036538325,12.870732,0.08817133,562.47705,650.8603,5.672126,758208200004312,0.0,0.0,0.0,1.0,3
0.76652336,2.7458384,0.20588236,0.039215688,0.10619692,-0.09658025,-0.4337067,-0.7501307,7.075509,-9.194382e-06,-4.8618994,1.3976226,-3.075662e-05,-4.7517076,-0.75245285,20.177303,0.08797455,1.1317077,7.838416,0.53600824,7.611549,8.107682,7.4361215,1.137056,7.0389247,1.1285365,6.9778924,24.471975,0.056152344,0.021816254,5.607764,1.3967187,-1.3374817,0.17707644,0.6140233,20.118196,-0.48514628,0.18858007,0.098366864,0.19327731,0.19739856,0.022963235,19.992,1.0840245,969.0065,5564.4365,1.1119429,616202300006008,0.0,0.0,0.0,1.0,3
0.9647131,2.2286909,0.20489296,0.055045873,0.22845878,0.10390562,-0.27503175,-0.5861045,4.8796244,0.000161897,-4.7828445,2.2924306,7.2297255e-05,-4.510429,-0.5843802,20.19156,0.1235733,0.9965503,6.136229,0.33305338,6.1000834,0.3324324,6.02124,0.24949275,6.014681,0.49867898,6.01101,10.217153,0.037311554,0.0059013367,2.3638117,2.319194,-1.2500397,0.26217103,0.64438915,20.037682,-0.33019117,0.27235332,0.13843842,0.22018349,0.31106785,0.08257561,20.49222,1.7925187,1e-04,5753.874,1.891506,432211100001278,0.0,0.0,0.0,1.0,3
0.4750328,2.252539,0.21852732,0.052256532,0.21026084,-0.22586934,-0.5694831,-0.90582216,3.4255652,7.614593e-05,-5.0814147,1.5888729,7.051056e-05,-4.8557963,-0.91303194,19.320396,0.060230255,801.0456,5.180169,0.99886405,5.044513,0.49899918,4.7176423,1.9954563,3.9455204,2.005011,3.8616624,18.868366,0.016670227,0.00063323975,5.6016455,1.6271648,-1.0790875,0.12569652,0.68556285,19.294222,-0.623505,0.11936724,0.070906416,0.19714965,0.12617439,0.011646646,20.813934,7.5119314,1.9507717,1.9594424,1.3442339,461206200008186,0.0,0.0,0.0,1.0,3
1.8441181,3.0637014,0.11374407,0.061611373,0.29579002,0.4940198,0.055265903,-0.36188847,7.0801272,0.0012761059,-4.5560155,4.6274786,0.00018604539,-3.9556124,-0.18063568,21.087303,0.19144058,0.12473439,2.048418,0.13312478,2.0461185,0.14256603,2.020088,0.11744759,2.0143547,0.16634637,1.9985129,13.135779,0.062217712,3.8146973e-06,3.7399592,4.716795,-1.6736889,0.66258115,0.800492,19.921713,0.2842287,0.73618424,0.2797605,0.09478673,1.4691613,2.1440604,20.914137,1.5197912,1e-04,1e-04,3.53317,485209300069230,0.0,0.0,0.0,1.0,3
0.2289753,2.4145145,0.18997912,0.04592902,0.09691719,-0.65466666,-1.0060794,-1.2872903,7.710908,-9.04662e-06,-5.515383,1.2512852,-9.4553125e-06,-5.341524,-1.29965,18.29604,0.025102615,1.8774045,7.6309648,2.1276257,7.4963675,0.6790164,6.742978,0.39440507,6.671929,0.65131253,6.6637917,7.504412,0.042282104,0.011608124,1.6437789,1.2550477,-1.3285137,0.050333053,0.6652721,18.292686,-1.0873759,0.052108813,0.026954813,0.26096034,0.04845881,0.0013851324,29.247425,47988.996,1e-04,101799.23,1.1983495,284211200026912,0.0,0.0,0.0,1.0,3
0.89947176,5.3173923,0.07838746,0.062709965,0.05114691,0.17035672,-0.71977407,-1.2683978,13.201902,6.713515e-06,-6.132622,6.178711,7.668582e-06,-4.7005887,-0.50383043,15.36941,0.022413254,0.8994468,53.881645,1.7988936,37.56098,0.4735465,35.86765,1.1224366,34.45349,9.168968,34.142776,51.139587,0.01966858,0.007785797,1.8794364,6.1777825,2.008845,0.31330156,0.52720225,15.342257,0.060211215,0.07607114,0.35950238,0.93169093,0.18167,0.03288867,29.247425,597982.06,1e-04,1e-04,7.173347,847208300001133,0.0,0.0,0.0,1.0,3
0.730711,4.0197883,0.09090909,0.016883116,0.09550553,-0.603986,-0.93122476,-1.2492771,80.876,-1.7153054e-05,-5.6547813,2.8828154,-2.704529e-06,-5.1930804,-1.0663366,18.17264,0.027902603,0.68428075,6.388092,0.9136381,6.0536003,2.057072,6.017135,9.012223,5.5227265,0.4986875,5.4930863,11.986016,0.051448822,0.008865356,3.1999905,2.8859715,-2.6432822,0.08578938,0.39854488,18.16166,-0.16713047,0.29617068,0.050205603,0.009090909,0.11279672,0.011983994,21.227839,32.724865,1e-04,846.55023,2.302421,742207300011158,0.0,0.0,0.0,1.0,3
0.21620846,1.8985467,0.22244489,0.03807615,0.06691192,-0.8848314,-1.1511452,-1.4416858,14.7754755,-2.7391602e-08,-5.714394,1.2172579,-4.8768135e-07,-5.5441747,-1.4798695,17.629063,0.018083572,1.6219945,8.622702,0.76202637,7.7233424,0.57596105,7.33498,0.21193579,7.24769,0.75726837,7.2468343,7.545583,0.05318451,0.02048111,1.5721127,1.2158431,-1.3246565,0.033090558,0.673782,17.62758,-1.3332493,0.028690975,0.018958349,0.44088176,0.03141207,0.0005615071,19.26509,8.523516,33365.3,149098.06,1.1780851,467208100005243,0.0,0.0,0.0,1.0,3
0.21904278,1.9952149,0.25075227,0.044132397,0.09649526,-0.7482616,-1.0082268,-1.3147362,4.694906,2.1500702e-05,-5.6156583,1.0308193,2.1421522e-05,-5.5024743,-1.3734276,18.254608,0.024755478,0.5026012,6.692711,1.0129409,6.3982415,1.4683862,6.3684993,1.0108478,5.9941306,0.46713534,5.9446263,19.29251,0.05822754,0.015380859,5.0052094,1.0580196,-0.78821224,0.043282833,0.71630573,18.25225,-1.1875038,0.034523893,0.025912328,0.3871615,0.04065794,0.000764207,20.1949,11.087231,1e-04,3618.5393,1.0104153,830215200014203,0.0,0.0,0.0,1.0,3
0.2372055,1.3252643,0.28121826,0.028426396,0.10478316,-0.7623507,-0.97576237,-1.2141486,6.5483546,6.3604234e-06,-5.7789903,1.6888218,5.6487734e-06,-5.466995,-1.3406445,17.584703,0.030870438,2.270662,27.337801,0.6400718,21.325598,0.69283944,21.22946,1.7874972,20.58658,1.778163,19.17265,90.624176,0.036312103,0.012413025,6.3971157,1.6906716,-1.0132384,0.045683008,0.7554937,17.58303,-1.1503717,0.03475419,0.023828926,0.44365484,0.043293912,0.0014564288,20.130322,20.738707,3.0583808,3.4116886,1.5869619,731210200004987,0.0,0.0,0.0,1.0,3
0.5761585,2.6321294,0.19760479,0.047904193,0.10074339,-0.4039396,-0.7403768,-1.079715,8.217397,4.429756e-06,-5.2969713,1.3723973,2.9605542e-06,-5.1034713,-1.0375941,19.014135,0.040665627,0.2026685,12.457458,0.25418386,12.046011,0.34111714,10.574568,0.25435966,10.062956,0.16843526,8.423572,16.725245,0.04719925,0.013763428,2.429053,1.3715705,-0.7987111,0.09164887,0.635859,19.00128,-0.8694937,0.08474535,0.059053637,0.2979042,0.08917627,0.0050743306,29.247425,24682.088,1e-04,1068593.1,1.286139,513216200049829,0.0,0.0,0.0,1.0,3
1.1135368,2.1361542,0.32815534,0.034951456,0.40132266,0.16327439,0.018678542,-0.21922092,-0.47571445,-0.00075357064,-4.7221785,1.3726178,-0.0007665243,-4.5557694,-0.59634733,20.674711,0.27467537,2050.645,66.19662,3075.9675,65.736626,0.997665,50.98626,0.49942645,43.418053,0.99680287,41.178448,81.20205,0.013721466,0.0076560974,2.4376736,1.9478819,0.40547225,0.39857948,0.78655565,20.51819,-0.15089191,0.19478492,0.22609235,0.63300973,0.34590366,0.09948275,29.247425,5183.7,1e-04,8336.854,2.0419188,597208300020477,0.0,0.0,0.0,1.0,3
0.49556065,3.5373151,0.28793308,0.03823178,0.06297616,-0.033084694,-0.15080516,-0.3716333,-0.8092873,5.4553602e-05,-5.9611654,5.8307595,4.3352138e-05,-4.719406,-0.5661843,17.128193,0.149786,0.5152321,83.20618,16.159042,55.70264,1.0659611,55.65462,0.34003448,54.9425,1.0628489,54.1812,142.40387,0.0059814453,0.0029563904,3.410955,5.8382807,-0.637394,0.2722061,0.8715554,17.049517,-0.2982293,0.1566047,0.10387398,0.35961768,0.27090818,0.073185004,17.11655,1.8846936,295073.53,483.34573,5.6839757,846205400005523,0.0,0.0,0.0,1.0,3
1.1517353,5.349326,0.025162337,0.01866883,0.11888182,-0.5979674,-0.9305748,-1.2475452,75.658714,0.00010084263,-5.6746507,4.152257,3.2702632e-05,-5.0717154,-0.8111249,18.73408,0.028102875,2.8885021,4.834879,1.5230409,4.800066,0.7427994,4.6135063,2.9114022,4.254501,0.7412999,4.1611104,15.535788,0.0258255,0.00076675415,4.055321,4.1801267,-2.7689211,0.15535223,0.33680448,18.68074,0.009633763,0.45632932,0.047683533,0.017857144,0.28852424,0.082016654,18.312223,1.1589423,261847.34,5533.6177,3.105914,766203300034329,0.0,0.0,0.0,1.0,3
0.8089981,3.6435564,0.15015641,0.027111575,0.11262178,-0.3927652,-0.75250894,-1.0514823,36.824303,2.417117e-05,-5.4925165,2.2373421,1.0861248e-05,-5.1647105,-0.9798466,19.092339,0.044122696,1.7371683,4.9244184,0.5192499,4.6658163,0.99459517,4.533849,0.34180078,4.4894047,0.5334634,4.471357,13.229803,0.040481567,0.0049476624,4.304272,2.2426674,-2.1311727,0.104833014,0.49930802,19.074286,-0.32195315,0.26046154,0.06936496,0.02189781,0.12716602,0.014092578,18.232254,0.90460324,24870.49,1e-04,1.8106,768203300030228,0.0,0.0,0.0,1.0,3
0.46813488,4.5439277,0.13613862,0.07673267,0.058020648,-0.10884536,-0.39524835,-0.8850952,3.3112984,-1.5140372e-05,-6.099317,5.5551305,-1.4344819e-05,-4.8980618,-0.7153161,14.474564,0.041092873,0.29949403,70.314964,0.4280493,55.698788,0.7483916,53.78679,0.427536,48.137753,0.23032463,43.43156,82.85216,0.010032654,0.0038642883,2.3427737,5.5556264,1.4526435,0.1926457,0.7221043,14.476849,-0.32287988,0.06906296,0.16881333,0.8502475,0.14944327,0.022205452,13.487716,0.28744853,2533.2505,5061.9165,5.8660593,821205200004972,0.0,0.0,0.0,1.0,3
2.072897,1.1395718,0.33898306,0.048022598,0.23433384,0.6026764,0.36585748,0.18217248,-0.02998352,-0.001108477,-5.835218,8.451419,-0.0012671528,-3.9615374,-0.08509133,15.597838,0.7251301,425.23495,55.572376,0.99491054,46.071575,0.9997084,45.70643,0.4999145,31.073719,0.9974837,30.417507,75.509674,0.006401062,0.003982544,2.7024632,8.747995,-0.45382333,0.9650811,0.8259478,15.403311,0.19514284,0.6416694,0.54401535,0.3983051,1.2296737,1.51185,29.247425,648981.25,161615.33,64408.277,9.260183,355208100000683,0.0,0.0,0.0,1.0,3
1.0116334,3.1306992,0.5053929,0.00770416,0.05874297,0.13847739,0.1152639,0.00994233,-1.3968408,-4.153031e-06,-5.8706245,7.029749,-5.5728533e-06,-4.3393965,-0.29565373,15.192652,0.51113224,2.2911885,89.06039,0.63845676,53.020935,0.40997282,49.15328,1.7743516,49.03956,1.7662138,47.906963,159.75221,0.009002686,0.0038604736,3.573297,7.028218,0.0105743185,0.5058435,0.9098545,15.207425,-0.03825902,0.2173103,0.21169813,0.49768874,0.44849443,0.20091416,15.668737,2.306177,210204.05,1e-04,6.7811246,754209200005246,0.0,0.0,0.0,1.0,3
1.7177906,3.531084,0.2651622,0.08744711,0.32646963,0.39888,0.26967517,-0.28659424,0.51628804,0.00017120832,-5.4880953,5.6623087,0.00073653145,-4.172471,-0.20953193,18.065464,0.39533806,807.6529,31.775759,530.74335,27.15543,0.99908656,26.053808,0.9983348,26.038166,0.9994091,24.586882,100.755264,0.036251068,0.017780304,6.257677,5.674447,0.92858845,0.6671325,0.85086256,17.713337,0.15645441,0.31638685,0.41026735,0.7983075,0.47962376,0.22950922,16.157627,0.1913196,19.634205,28.643682,4.8981194,464203200010081,0.0,0.0,0.0,1.0,3
0.6655903,3.7035382,0.41346154,0.0040064105,0.30928785,0.029529946,-0.033778936,-0.2451861,-1.0686558,8.7049084e-05,-5.738869,4.4092994,0.00015328033,-4.7263136,-0.4776826,18.151165,0.23427773,590.1496,72.87477,0.9988337,62.639923,0.99839765,61.939457,0.49971697,51.88282,0.49889934,45.953037,235.34975,0.00957489,0.004787445,6.438462,4.4304595,0.4882348,0.3415671,0.8501682,18.03198,-0.1888261,0.16554423,0.15599823,0.68669873,0.28774583,0.08191422,18.155457,1.2756758,1e-04,2522.6711,4.5649986,651203400019136,0.0,0.0,0.0,1.0,3
1.1856914,2.928724,0.2443038,0.051898733,0.13295417,0.31481826,0.041397355,-0.24105754,1.0992808,0.00018907282,-6.0587544,7.504071,0.0001918533,-4.42575,-0.33608907,13.167393,0.27651405,186.07802,59.75826,0.5006628,46.19538,1.0026076,40.752544,93.03901,38.08382,1.008039,30.600906,77.51149,0.013259888,0.0065193176,2.5733345,7.535025,-0.9521016,0.46851385,0.77518994,13.173466,-0.060013086,0.37051234,0.23515883,0.25316456,0.56978333,0.32452127,11.471382,0.34296364,150928.84,1e-04,7.0475035,646215100007959,0.0,0.0,0.0,1.0,3
0.4351387,3.5381153,0.1981132,0.1014151,0.16164352,-0.15544854,-0.27162546,-0.8970619,1.4698584,-4.2146006e-05,-5.869646,5.371568,-3.709015e-05,-4.715504,-0.73468614,15.727019,0.06012249,0.47751608,19.537643,0.32290414,18.61659,0.91390216,18.552946,0.476887,17.63976,0.91621536,17.614824,58.8034,0.0474205,0.02084732,5.810728,5.3798914,-1.2131965,0.18479742,0.74226975,15.7185,-0.3713001,0.13046524,0.06855505,0.18396227,0.19405667,0.037512254,13.167948,0.1835595,351197.16,7.235496,5.093824,279206100016331,0.0,0.0,0.0,1.0,3
0.361701,2.6324973,0.19558823,0.048529413,0.17060173,-0.5375321,-0.8904978,-1.2206393,7.5693183,1.7865783e-05,-5.427889,1.456901,1.5305786e-05,-5.19645,-1.1885402,18.552631,0.029574394,100.09413,6.3184156,16.205717,5.3898597,0.50182587,5.2632575,0.5152107,5.2271156,0.9846706,5.1945972,23.219358,0.042598724,0.006275177,6.1725655,1.4637182,-0.8595217,0.06501103,0.65127534,18.546421,-1.0444427,0.056754805,0.041160572,0.3897059,0.06213638,0.00265467,22.66334,86.344666,1e-04,349100.88,1.424723,565212400008265,0.0,0.0,0.0,1.0,3
0.10433245,2.3198516,0.2936321,0.028301887,0.32165882,-0.92694366,-1.116025,-1.3742354,1.6703675,-3.0077717e-05,-5.9685674,1.2853014,-3.0152745e-05,-5.76027,-1.5621908,15.22705,0.01992035,1928.2034,43.441124,0.49921122,32.675392,0.9968481,31.452179,0.9996388,29.581902,0.99772507,28.567043,77.80652,0.03302765,0.0070877075,3.4845326,1.5128229,-0.8581566,0.031893454,0.78406817,15.2269535,-1.2631128,0.023843225,0.015747756,0.3337264,0.029807355,0.0006438287,17.168385,11.431563,798.1778,726469.25,1.2700318,686206100030573,0.0,0.0,0.0,1.0,3
0.09040737,0.96906215,0.33830845,0.03880597,0.14471518,-0.8758545,-1.0641241,-1.3425188,-0.3132863,-9.986926e-06,-6.22861,2.2733023,-1.0100258e-05,-5.758412,-1.4892919,14.3599205,0.022518158,253.6539,58.175793,0.49832484,48.563667,0.9933884,46.284107,1.0012828,42.220547,0.50031656,38.522327,100.91149,0.017303467,0.010059357,3.4443305,2.3015425,-0.1641331,0.03292418,0.7965924,14.359984,-1.2701764,0.01983212,0.019592075,0.4079602,0.030404286,0.00082206976,29.247425,1800424.8,1e-04,6313.796,2.3000538,677216100001804,0.0,0.0,0.0,1.0,3
